target_substrate,k,subset_hash,subset,mode,best_beta,bnn_spearman,null_spearman,bnn_mae,null_mae,bnn_ndcg,null_ndcg,bnn_ndcg_overall,null_ndcg_overall,bnn_per_pos_top1,null_per_pos_top1,bnn_top3,null_top3,bnn_top5,null_top5,delta_spearman,delta_mae,n_rows
Acetaldehyde,2,2edb14,"Formaldehyde,Pyruvate",avg_all,0.0,0.8413419835101096,0.7890066747190468,0.5147258037588908,0.6353761740376846,0.9540746415712855,0.9506453851556849,0.9721602585425464,0.9538856146013005,0.4,0.6,0.6666666666666666,0.6666666666666666,0.4,0.4,0.05233530879106274,0.12065037027879388,200
Acetaldehyde,2,2edb14,"Formaldehyde,Pyruvate",distance_weighted,0.0,0.8409663363952834,0.7890281764245106,0.5120643157015732,0.6124103753529292,0.9397328953639169,0.9506453851556849,0.9720933700287471,0.9587424218966613,0.3,0.6,0.6666666666666666,0.6666666666666666,0.4,0.4,0.05193815997077278,0.10034605965135601,200
Acetaldehyde,2,a32fa3,"Glycoaldehyde,Glyoxylic acid",nearest,1.0,0.7025344433116495,,0.8144406386677062,1.0331999211577063,0.9290542105450614,0.7567668357655486,0.9595298985633086,0.7461198999370853,0.3,0.1,0.3333333333333333,0.0,0.2,0.0,,0.2187592824900001,200
Acetaldehyde,2,a32fa3,"Glycoaldehyde,Glyoxylic acid",avg_all,0.0,0.7044308681144976,0.6258325193456137,0.8004304975627062,0.814038699474681,0.9344544771785281,0.9489800640451513,0.9482269826769351,0.945031129316562,0.1,0.9,0.0,0.6666666666666666,0.0,0.6,0.07859834876888394,0.01360820191197476,200
Acetaldehyde,2,a32fa3,"Glycoaldehyde,Glyoxylic acid",distance_weighted,0.0,0.7053071144370814,0.6258325193456137,0.8006878688718302,0.8180647664335852,0.9353293053600945,0.9489800640451513,0.9484364825261371,0.945031129316562,0.1,0.9,0.0,0.6666666666666666,0.0,0.6,0.0794745950914677,0.017376897561754978,200
Acetaldehyde,2,cd7add,"Glycoaldehyde,Methylglyoxal",nearest,1.0,0.001349166269248933,,1.0237748041577062,1.0331999211577063,0.7009711310447865,0.7567668357655486,0.7314894095363681,0.7461198999370853,0.2,0.1,0.0,0.0,0.0,0.0,,0.00942511700000015,200
Acetaldehyde,2,cd7add,"Glycoaldehyde,Methylglyoxal",avg_all,0.0,0.5103952936762961,0.6258325193456137,0.8062528422649561,0.814038699474681,0.9445722622754313,0.9489800640451513,0.9503763867585229,0.945031129316562,0.8,0.9,0.6666666666666666,0.6666666666666666,0.4,0.6,-0.11543722566931758,0.007785857209724911,200
Acetaldehyde,2,cd7add,"Glycoaldehyde,Methylglyoxal",distance_weighted,0.0,0.5158481081115079,0.6258325193456137,0.8393293726025433,0.8473644929197913,0.944302842205925,0.9489800640451513,0.9509323142117366,0.945031129316562,0.8,0.9,0.6666666666666666,0.6666666666666666,0.4,0.6,-0.10998441123410574,0.008035120317248068,200
Acetaldehyde,2,405f71,"Glycoaldehyde,Phenylacetaldehyde",nearest,1.0,0.8817133720674887,0.9766735501568035,0.3447532620277062,0.09503022202789356,0.9685161645404454,0.9742819119404075,0.987401402145864,0.9970509210023011,0.9,0.8,0.6666666666666666,1.0,0.6,0.8,-0.09496017808931478,-0.2497230399998126,200
Acetaldehyde,2,405f71,"Glycoaldehyde,Phenylacetaldehyde",avg_all,0.0,0.9199392224721876,0.9686574519512066,0.32711773641215175,0.34103062600202283,0.9859748372541688,0.9862315396608254,0.9913580752557815,0.9941045795168711,0.8,0.8,0.6666666666666666,1.0,0.4,0.6,-0.04871822947901894,0.01391288958987108,200
Acetaldehyde,2,405f71,"Glycoaldehyde,Phenylacetaldehyde",distance_weighted,0.0,0.9192646393375633,0.9684898851822503,0.3275419948219654,0.32942958583312465,0.9884476448068622,0.9862315396608254,0.9914037142155742,0.9941055520603953,0.9,0.8,0.6666666666666666,1.0,0.4,0.6,-0.049225245844687016,0.001887591011159262,200
Acetaldehyde,2,420711,"Glycoaldehyde,Pyruvate",nearest,1.0,0.7247814517056951,0.21127758033436894,0.7888615687471139,0.9850082643177381,0.9402736261158958,0.8311840645926104,0.9606776564303309,0.8350330441130485,0.6,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4,0.5135038713713261,0.19614669557062425,200
Acetaldehyde,2,420711,"Glycoaldehyde,Pyruvate",avg_all,0.0,0.7000037680117688,0.6240223698003605,0.7865891201861092,0.7885184202755895,0.9508165370092421,0.9510756200116355,0.9603616137398437,0.9368536575723738,0.6,0.9,0.6666666666666666,0.6666666666666666,0.4,0.6,0.07598139821140826,0.0019293000894803347,200
Acetaldehyde,2,420711,"Glycoaldehyde,Pyruvate",distance_weighted,0.0,0.7047883260006059,0.6218070740766894,0.7862871552746968,0.8051780188147072,0.9527774751978202,0.9510756200116355,0.9604509517436236,0.9347265279016415,0.6,0.9,0.6666666666666666,0.6666666666666666,0.4,0.6,0.08298125192391648,0.01889086354001035,200
Acetaldehyde,2,fab426,"Glyoxylic acid,Methylglyoxal",nearest,1.0,-0.22326171080769963,,1.033259062657706,1.0331999211577063,0.6439453401563615,0.7567668357655486,0.7402100883623034,0.7461198999370853,0.0,0.1,0.0,0.0,0.0,0.0,,-5.9141499999748603e-05,200
Acetaldehyde,2,fab426,"Glyoxylic acid,Methylglyoxal",avg_all,0.0,-0.30806622177876647,,1.033090060657706,1.0331999211577063,0.6708093059276168,0.7567668357655486,0.724058515899045,0.7461198999370853,0.1,0.1,0.0,0.0,0.0,0.0,,0.00010986050000028058,200
Acetaldehyde,2,fab426,"Glyoxylic acid,Methylglyoxal",distance_weighted,0.0,-0.31197057926486377,,1.0331127178748334,1.0331999211577063,0.6712699104944653,0.7567668357655486,0.7370816652373644,0.7461198999370853,0.1,0.1,0.0,0.0,0.0,0.0,,8.720328287292745e-05,200
Acetaldehyde,2,31fb0c,"Glyoxylic acid,Phenylacetaldehyde",nearest,1.0,0.8748307260878443,0.9766735501568035,0.4452217082077062,0.09503022202789356,0.9471097909685433,0.9742819119404075,0.9660472530637441,0.9970509210023011,0.6,0.8,0.0,1.0,0.6,0.8,-0.10184282406895917,-0.3501914861798126,200
Acetaldehyde,2,31fb0c,"Glyoxylic acid,Phenylacetaldehyde",avg_all,0.0,0.9057800941693548,0.9766735501568035,0.47918945068270624,0.5545177446869496,0.9698692443010982,0.9742819119404075,0.9720041541555836,0.9970509210023011,0.4,0.8,0.0,1.0,0.2,0.8,-0.07089345598744867,0.07532829400424335,200
Acetaldehyde,2,31fb0c,"Glyoxylic acid,Phenylacetaldehyde",distance_weighted,0.0,0.9059161179667233,0.9766735501568035,0.47831437018833056,0.5421858834293966,0.9698537870940733,0.9742819119404075,0.9720401417160202,0.9970509210023011,0.4,0.8,0.0,1.0,0.2,0.8,-0.07075743219008013,0.06387151324106599,200
Acetaldehyde,2,f39c92,"Glyoxylic acid,Pyruvate",nearest,1.0,0.520595496806878,0.21127758033436894,0.9702736092176064,0.9850082643177381,0.8412722102375545,0.8311840645926104,0.9217224823681003,0.8350330441130485,0.3,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4,0.30931791647250906,0.014734655100131722,200
